epsilon: 0.5
34.75578562933102
34.442827766399574
34.99986968809988
34.85235623694933
34.848527245038994
35.373968303155664
34.741814287266706
34.586788296067525
34.92677585021821
34.97530474877246
34.469489896940374
35.06275885356068
34.94594838882448
34.703407458285334
34.372533228894355
34.8761936040954
34.62778080430297
34.922365167938594
34.428506635415815
34.63693220164989
34.35562443025829
35.01782161687679
35.227307090615234
34.863732317457725
35.353573256914125
34.88166649861202
34.61588668624182
34.788074609814245
34.69980580999088
34.95493312044573
34.29800327020444
35.025342639583286
34.403544114378576
34.43487115917936
34.32794469399218
34.97053858870524
34.86015114578698
34.49460151686176
35.79067344772001
34.97299409554765
34.66005486416428
34.820388886140194
34.86604689514347
34.72746785341633
34.73901456886417
34.749510632264524
34.86696424543723
34.66243467783399
34.579022071705026
34.733305200376876
34.70055592237203
34.84436443709972
34.3857922616303
35.20884108818104
35.05154350880655
34.7474016682075
34.50869916457608
34.647373189724476
34.584544857719834
35.29953897502283
34.8418150243715
34.585786565253834
35.07113603468048
34.746448418325976
34.88341694628285
34.7929477478775
34.849537402093574
35.06880032845331
35.05849035704355
35.05617294952915
34.26549438210275
34.90762085154866
34.333429520020495
34.90385661622672
34.77618462748152
35.247366952344734
34.375888689393975
34.59189595779334
34.57317510332834
34.72329065419221
34.3775620841715
34.68730856646451
35.17715961461583
34.27973814918883
34.67157139146984
34.87514299592333
34.84544595313963
34.60561091570984
34.74334966111322
34.75180628597182
34.5820811921292
35.06499909346567
34.719518969728796
34.684381603188584
34.66578673797517
34.86597800082197
34.15030515153731
34.8365239673255
34.769504977623
34.701184195268176
34.59130501378565
35.132277400657046
34.714344684705495
34.837620328364245
35.04664096581768
34.978633845248055
34.96669518623388
34.93483840165726
34.946396738635336
34.50989123450819
34.83970568465707
34.32798547939207
34.911769483446584
34.391176138930646
34.726408209154584
34.82365892501199
34.75398282222983
35.12389040687364
34.884071199649014
34.81957655725209
34.34377956995951
34.68897990700435
34.87813990878179
34.730410500830445
35.05649266489707
34.73409846987909
34.55854286471393
35.27456132722907
34.90189403865246
34.77448241863857
34.63371450600964
34.83812917695714
34.88074318780452
34.76780430374568
34.93749240171183
34.83972478293317
34.8092394391808
34.883975882381726
34.6557555754798
34.84590543770441
34.374691072716644
34.93773588757632
34.339731093090265
34.83273332199006
34.92934014028827
34.62387314382292
34.74644799061154
34.91524281480117
35.08162667074871
35.07892035975746
34.79025681880779
34.68055171988727
34.89768137116017
34.74224966047574
34.76400548745403
34.652878128904916
35.093341419385695
34.5187486956583
34.235031741228866
34.667703815802
34.805085953572025
34.788105558271184
34.98794817153422
35.13207692787969
34.806446788083505
34.77686027521338
34.68496614072501
34.88722801955673
35.058035013474964
35.00781025674162
35.15886057823703
34.92556706706861
34.667647246287935
34.438336324299875
34.86433149665824
34.655120911762154
34.60202113702405
35.08076615691977
35.51641842198291
34.765035439647605
34.764318749769345
34.56389721365303
34.95450423695697
34.8701140674312
34.96637817501902
34.753985257722846
34.775060665363284
34.98492215698196
34.71192168427385
34.978458236125384
35.44065464775662
34.46557234637257
34.79517270644601
34.707948267582005
34.5386394892522
34.749209380559876
35.056162375488555
34.877105167391875
34.92253945967079
34.99801256914026
34.66358635294131
34.7153229748416
34.99669067255311
34.68524760479787
35.372710940452734
34.58948950620425
34.93520598265075
34.59926538239117
34.71645837628191
35.20875024880435
34.9890659203534
34.92419061516687
35.02647181917163
34.65837735473412
34.73559760574733
34.85481193747061
34.6477988679306
35.023442348760426
34.69729725393364
35.03572798644873
34.85137763160112
34.43817737155338
35.201357068925425
34.84777477134394
35.265052746520375
34.82164043392832
34.54977009189292
35.42488329927136
34.85996652479001
35.50097455087904
34.899670288343
34.80218284629688
35.22012192799945
35.33086883886168
34.30344596097221
35.19196263636038
34.687403476456325
34.85962068847222
34.847533253469734
34.96854945671161
34.73167007865927
34.676056262172295
34.527787617538515
34.93998877300531
35.640566029396474
34.78569988685485
35.07049641299065
34.83914490210179
34.42973839224483
34.75730768259336
34.87656669088703
34.937097053545116
35.073926879020405
35.5458522348213
34.53793110654189
34.88177908925789
34.46609155735368
34.88474294786172
34.6838661286811
35.29132390056178
34.620577257942976
34.92992217203759
34.46928883933423
34.61056424300601
35.05708818016522
35.150824461006806
34.833324348743346
34.81692175905208
34.79515095573704
34.56270403195495
35.009449467559904
35.44751963881026
34.279831016704456
34.875953178286785
35.03863117759602
34.84331688754137
34.80264889733594
34.991898131101166
34.48338218929397
