Age
35.02649964
34.99870988
34.77850801
34.58378150
34.68954261
34.98919390
34.88278871
34.88293332
34.71743810
34.51220949
34.68610861
34.09919530
35.12253239
34.17092313
35.03741500
34.32033459
34.97507794
34.70490635
34.91927761
34.37962485
34.75774783
34.74263946
34.38497362
34.75548470
34.84889286
34.86419659
34.64875795
34.88682999
34.78959989
34.74530078
34.82246902
34.95339833
36.49971493
34.89175101
35.07308395
35.24915641
34.78507558
34.86818792
34.83353802
35.03182507
34.77881645
34.83854867
34.85371431
35.38737093
34.84720187
35.06755475
34.78506511
34.84426368
34.84052493
35.00203967
35.05551205
34.87702767
34.66902392
34.48919603
35.10909365
34.92839097
34.97019923
34.85709950
34.84099643
34.96851715
34.63750863
34.82300815
35.56552543
35.10801383
34.75584463
34.77262184
35.25590744
34.92115409
34.71599695
34.54113759
34.97686101
34.62350449
34.43013899
34.32917545
35.00062348
35.10925898
34.91583437
34.83300404
34.83813435
34.88927761
34.86305146
34.62245238
34.82099186
34.89639199
35.03607011
35.03857837
34.82373008
34.68082819
34.86661758
34.88952336
34.83735909
35.20915472
34.48061149
34.80014182
34.63524999
34.85773561
34.93424164
35.14646781
34.91565959
34.85606526
34.72175239
34.67068001
34.78678251
34.89238907
34.64100229
35.26929899
34.83822569
35.36414548
34.85641423
34.63344976
34.91831069
34.96194378
34.78214090
34.89271659
34.87372455
34.47451860
34.42242477
34.96845356
34.40958352
34.65315842
34.68834187
35.00367503
35.06039406
35.00167193
34.73384051
34.73990584
34.46591829
34.92068662
34.98857757
34.70917169
34.83585517
34.89438480
34.90862248
34.89146120
34.96541651
34.93434757
34.85474094
34.74292337
34.57157827
34.99399751
33.96459188
34.86127183
35.23745242
34.99433002
35.07671100
34.61081647
35.12182783
34.87421381
34.80565443
34.87805784
35.05930959
35.19138146
34.95107333
35.14641977
34.70430809
34.76938283
34.89879793
35.10326474
34.47284743
34.70155609
34.96137207
34.87811096
34.18889918
34.79131186
34.96776169
34.85246822
35.57781230
34.82822396
34.70807434
34.72685254
34.70282191
34.77930758
34.48211286
34.82743280
35.02249077
34.72978993
34.55359593
34.79074165
35.10200340
34.52852142
34.99001117
35.02882288
34.98206383
34.91760094
34.63517066
34.95775484
34.54919044
34.66595192
34.91127717
34.85287927
34.93239744
34.87373866
34.92635642
34.77122902
34.73120939
34.78989134
34.77251450
35.06230233
35.07940808
34.84275885
34.67829720
34.64422974
34.80662170
34.84411638
34.83343925
34.63657880
34.67390325
34.92853275
34.85851757
34.85118978
34.08118228
34.78834251
34.90730522
34.67254269
34.71395817
35.61739999
35.14556259
34.65565674
34.82048478
34.67670587
34.62704063
35.02114933
34.81856817
34.87843412
34.90282833
34.76952948
34.87382033
34.71722981
34.46853481
34.97132072
35.15885531
34.86090107
34.75181262
34.58273114
35.11809365
34.85302247
34.80557328
34.23012432
34.66847502
34.84891943
34.69009674
35.19637865
34.89075222
34.69248467
34.66517627
35.44572440
35.00251895
34.80068597
34.72903851
34.87973610
34.83256266
34.58311728
35.84529490
35.14725174
34.70747734
34.96664478
34.74915892
35.09320294
34.36389868
34.87873077
35.13309329
34.70976660
34.97688826
35.31381376
34.56800971
35.48788548
34.87520939
34.80571709
34.45734478
34.95694545
34.79526475
34.87281690
34.86377791
35.06208479
34.92713508
34.87304131
34.75763928
34.73824154
34.98021978
35.13775458
34.85311061
34.91750290
34.57896864
34.81788583
34.85026278
34.95580004
35.07522516
34.66412520
34.80951705
